ALIGNED_UNALIGNED_CHUNK_RATIO,ANT_REL,Adj-AbsDiffNorm,Adj-Ratio-MinMax,Adv-AbsDiffNorm,Adv-Ratio-MinMax,AlignedWordCnt_Normalized_0.600Th,AllTokens-AbsDiffNorm,AllTokens-Ratio-MinMax,DEP-NSUBJ-DOBJ-ROOT-MATCHED,DEP-NSUBJ-DOBJ-ROOT-UNMATCHED,DEP-NSUBJ-DOBJ-UNMATCHED,EQUI,GMM-weighted-score,HEAD_UNALIGN,INTERPRETABLE_CH_CW_SCORE_NORMALIZED_NO_PENALTY,LO-UNI-SYN-AVG-DEPINFO,LO-UNI-SYN-HYP-AVG-CLEAN,LO-UNI-SYN-HYP-AVG-CR-UALN-PEN-CLEAN,NMOD_UNALIGN,NOALI,Nouns-AbsDiffNorm,Nouns-Ratio-MinMax,OA-ADJ-MKAntSyn-AVG-TH0.500,OA-ADV-MKAntSyn-AVG-TH0.500,OA-NOUN-MKAntSyn-AVG-TH0.500,OA-NOUNVERB_Mult-MKAntSyn-AVG-TH0.500,OA-VERB-MKAntSyn-AVG-TH0.500,OAC2C_AWSP_FALSE-MIKOLOV-ANT_SYN-AVG-TH-0.450-0.600,OA_AWSP_FALSE-MIKOLOV_ANTSYN-AVG-TH0.450,OBJ_UNALIGN,OWA_UAP_AVGNORM_0.600_ppdbTh-0.400_UADFactor-0.400_SSIMWeight-0.000,Other-AbsDiffNorm,Other-Ratio-MinMax,PENALTY_SCORE,PPDBScore0.600_ppdbTh-0.400,RV-MIK-Pen-1.001.000.200.401.00,RV-MIKOLOV-Penalized-AVERAGE,RV_LOGISTIC_REGRESSION_SCORE_2,SENT2VEC_CDSSM_LR_SCORE,SENT2VEC_CDSSM_SCORE,SENT2VEC_DSSM_LR_SCORE,SENT2VEC_DSSM_SCORE,SKIP_THOUGHTS_LOGISTIC_REGRESSION_SCORE,UNALN_NOUN_CNT,UNALN_VERB_CNT,VectorCosineMethod-Wt0.950-simTh0.450,Verbs-AbsDiffNorm,Verbs-Ratio-MinMax,W_MTX_MIKOLOV_ANTSYN-TH0.500,Gold
1.333,0.000,0.000,0.000,0.000,0.000,0.714,0.000,1.000,0.000,0.000,0.000,0.571,0.810,0.500,0.571,0.714,0.714,0.633,0.200,0.429,0.111,0.800,0.000,0.000,0.889,0.444,0.500,0.667,0.781,0.000,0.633,1.000,0.000,0.400,0.714,0.842,0.842,0.823,0.576,0.551,0.459,0.566,0.736,1.000,2.000,0.704,0.000,1.000,0.671,3.000
0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.077,0.857,0.000,0.000,0.000,0.750,0.861,0.000,0.900,0.923,0.923,0.895,0.000,0.000,0.111,0.800,0.000,0.000,0.889,0.593,0.667,0.733,0.923,0.000,0.895,1.000,0.000,0.000,0.923,0.933,0.933,0.791,0.694,0.922,0.876,0.948,0.733,0.000,0.000,0.919,0.333,0.500,0.884,5.000
0.500,0.000,1.000,0.000,0.000,0.000,0.429,0.067,0.875,0.000,0.000,0.000,0.167,0.563,0.500,0.267,0.400,0.400,0.304,1.000,0.667,0.111,0.800,0.000,0.000,0.444,0.296,0.667,0.360,0.400,0.500,0.304,0.000,1.000,0.800,0.400,0.569,0.563,0.339,0.511,0.473,0.374,0.534,0.425,4.000,1.000,0.507,0.333,0.500,0.241,1.400
0.500,0.000,0.000,0.000,0.000,0.000,0.667,0.000,1.000,0.000,0.000,0.000,0.333,0.890,0.500,0.333,0.667,0.667,0.578,1.000,0.667,0.111,0.800,0.000,0.000,0.889,0.000,0.000,0.333,0.667,0.000,0.578,0.000,1.000,0.833,0.667,0.734,0.734,0.597,0.641,0.833,0.634,0.751,0.595,1.000,1.000,0.651,1.000,0.000,0.667,3.400
0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.002,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.138,0.500,0.000,0.000,0.000,1.000,0.000,0.240,0.381,0.275,0.391,0.218,0.313,0.222,0.404,10.000,1.000,0.238,1.000,0.000,0.339,0.600
4.000,0.000,0.333,0.500,0.000,0.000,0.667,0.077,0.857,0.000,0.000,0.000,0.200,0.787,0.000,0.560,0.615,0.723,0.612,0.000,0.200,0.000,1.000,0.667,0.000,0.667,0.667,1.000,0.519,0.615,1.000,0.521,0.000,1.000,0.417,0.615,0.735,0.762,0.448,0.553,0.633,0.460,0.657,0.505,1.000,0.000,0.616,0.000,1.000,0.581,1.800
1.000,0.000,0.000,1.000,0.000,0.000,0.714,0.000,1.000,0.000,0.000,0.000,0.500,0.797,0.000,0.500,0.500,0.714,0.633,0.000,0.500,0.000,1.000,0.750,0.000,0.500,0.500,1.000,0.667,0.714,1.000,0.633,0.000,0.000,0.250,0.714,0.793,0.846,0.690,0.549,0.473,0.579,0.640,0.716,2.000,0.000,0.702,0.000,1.000,0.714,3.400
0.667,0.000,0.000,1.000,0.000,0.000,0.400,0.000,1.000,0.000,0.000,0.000,0.200,0.619,0.000,0.360,0.600,0.680,0.517,1.000,0.600,0.000,1.000,1.000,0.000,0.473,0.473,1.000,0.571,0.684,0.000,0.304,0.000,0.000,0.667,0.400,0.776,0.827,0.531,0.474,0.322,0.422,0.508,0.545,4.000,0.000,0.797,0.000,1.000,0.684,4.000
0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.997,0.000,1.000,0.800,0.800,0.736,0.000,0.000,0.000,1.000,0.000,0.000,0.928,0.000,0.000,1.000,0.928,0.000,1.000,0.000,0.000,0.000,1.000,0.673,0.673,0.820,0.618,0.822,0.772,0.847,0.613,0.000,0.000,0.994,0.000,0.000,0.589,5.000
3.000,0.000,0.000,0.000,0.000,0.000,0.750,0.111,0.800,0.000,0.000,0.000,0.750,0.884,1.000,0.750,0.667,0.667,0.578,0.200,0.250,0.200,0.667,0.000,0.000,0.800,0.800,1.000,0.667,0.667,0.000,0.578,0.000,1.000,1.100,0.667,0.821,0.821,0.447,0.640,0.882,0.583,0.806,0.617,1.000,0.000,0.673,0.000,1.000,0.671,3.000
3.000,0.000,1.000,0.000,0.000,0.000,1.000,0.091,0.833,1.000,0.000,0.000,0.500,0.933,0.000,0.650,0.800,0.909,0.876,0.000,0.250,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.857,0.909,0.000,0.876,0.000,0.000,0.000,0.909,0.963,0.920,0.726,0.604,0.791,0.809,0.835,0.709,1.000,0.000,0.900,0.000,1.000,0.868,4.600
0.500,0.000,0.333,0.500,0.000,0.000,0.400,0.167,0.714,0.000,0.000,0.000,0.000,0.280,0.000,0.200,0.333,0.333,0.244,1.000,0.667,0.000,1.000,0.667,0.000,0.250,0.000,0.000,0.000,0.333,0.000,0.244,1.000,0.000,1.000,0.333,0.519,0.632,0.324,0.529,0.556,0.459,0.598,0.534,3.000,0.000,0.330,0.000,0.000,0.338,1.200
0.333,0.000,0.333,0.500,0.000,0.000,0.833,0.077,0.857,0.000,0.000,0.000,0.000,0.890,1.000,0.150,0.500,0.615,0.521,0.000,0.750,0.000,1.000,0.667,0.000,0.667,0.333,0.500,0.417,0.737,0.000,0.654,0.000,0.000,0.500,0.720,0.802,0.872,0.671,0.541,0.517,0.575,0.614,0.708,1.000,2.000,0.774,0.000,1.000,0.739,5.000
1.000,0.000,0.000,1.000,0.000,0.000,0.778,0.000,1.000,0.000,0.000,0.000,0.167,0.824,0.000,0.400,0.778,0.778,0.709,1.000,0.500,0.091,0.833,0.500,0.000,0.727,0.727,1.000,0.444,0.778,0.000,0.709,1.000,0.000,0.500,0.778,0.829,0.847,0.639,0.632,0.843,0.687,0.786,0.536,4.000,0.000,0.756,0.000,1.000,0.755,4.000
0.167,0.000,0.333,0.500,1.000,0.000,0.400,0.231,0.625,0.000,0.000,0.000,0.000,0.380,1.000,0.086,0.308,0.308,0.223,1.000,0.857,0.500,0.333,0.667,0.000,0.250,0.000,0.000,0.200,0.425,0.500,0.223,0.000,0.000,0.833,0.308,0.405,0.565,0.365,0.457,0.388,0.320,0.357,0.552,5.000,1.000,0.465,1.000,0.000,0.437,1.400
2.000,0.000,0.000,1.000,0.000,0.000,0.833,0.077,0.857,0.000,0.000,0.000,0.333,0.928,0.000,0.533,0.769,0.769,0.698,0.500,0.333,0.143,0.750,1.000,0.000,0.571,0.000,0.000,0.720,0.769,0.000,0.698,0.000,1.000,0.250,0.769,0.836,0.896,0.714,0.627,0.779,0.640,0.772,0.639,2.000,0.000,0.837,0.000,0.000,0.865,2.200
0.500,0.000,0.200,0.667,0.000,0.000,0.500,0.143,0.750,0.000,0.000,0.000,0.333,0.463,0.000,0.333,0.571,0.571,0.441,1.000,0.667,0.000,1.000,0.400,0.000,0.333,0.222,0.667,0.500,0.429,1.000,0.331,0.000,0.000,0.400,0.429,0.661,0.671,0.515,0.482,0.400,0.485,0.543,0.545,4.000,1.000,0.538,0.333,0.500,0.554,1.800
5.000,0.000,0.000,0.000,0.000,0.000,0.714,0.177,0.700,0.000,0.000,0.000,0.333,0.796,0.500,0.633,0.588,0.588,0.491,1.000,0.167,0.273,0.571,0.000,0.000,0.546,0.364,0.667,0.546,0.673,0.500,0.491,0.333,0.500,0.467,0.588,0.820,0.820,0.695,0.539,0.560,0.488,0.475,0.613,0.000,1.000,0.749,0.333,0.500,0.564,5.000
0.200,0.000,0.000,1.000,0.000,0.000,0.000,0.231,0.625,0.000,0.000,0.000,0.000,0.003,1.000,0.067,0.000,0.000,0.000,1.000,0.833,0.429,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,1.000,0.000,0.214,0.277,0.238,0.444,0.279,0.250,0.208,0.375,3.000,2.000,0.136,0.000,1.000,0.000,0.000
1.333,0.000,0.333,0.500,0.000,0.000,0.571,0.067,0.875,0.000,0.000,0.000,0.286,0.538,0.000,0.429,0.400,0.533,0.434,1.000,0.429,0.000,1.000,0.667,0.000,0.400,0.400,1.000,0.444,0.533,0.000,0.434,0.000,0.000,0.400,0.533,0.681,0.734,0.405,0.560,0.573,0.613,0.684,0.578,3.000,0.000,0.651,0.000,1.000,0.535,1.400
0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.077,0.857,1.000,0.000,0.000,0.800,0.936,0.000,0.880,0.800,0.769,0.698,0.500,0.000,0.091,0.833,0.000,0.000,0.820,0.820,1.000,0.800,0.848,0.000,0.698,0.000,0.000,0.100,0.769,0.886,0.886,0.671,0.628,0.790,0.603,0.755,0.756,0.000,0.000,0.828,0.000,1.000,0.851,4.000
2.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,1.000,0.000,0.000,0.000,0.333,0.960,0.500,0.533,0.800,0.800,0.736,0.000,0.333,0.111,0.800,0.000,0.000,0.889,0.000,0.000,0.556,0.800,0.000,0.736,0.000,0.000,0.250,0.800,0.893,0.893,0.731,0.606,0.686,0.595,0.668,0.783,0.000,1.000,0.800,1.000,0.000,1.082,4.800
1.000,0.000,0.000,0.000,0.000,0.000,0.500,0.200,0.667,0.000,0.000,0.000,0.000,0.387,1.000,0.300,0.400,0.400,0.304,0.000,0.500,0.000,1.000,0.000,0.000,0.333,0.222,0.667,0.333,0.400,1.000,0.304,1.000,0.000,0.833,0.400,0.573,0.573,0.416,0.474,0.300,0.371,0.411,0.449,1.000,1.000,0.401,0.333,0.500,0.408,2.200
0.750,0.000,1.000,0.000,0.000,0.000,0.833,0.294,0.546,0.000,0.000,0.000,0.429,0.702,0.000,0.429,0.588,0.588,0.491,0.600,0.571,0.200,0.667,0.000,0.000,0.600,0.600,1.000,0.600,0.684,0.000,0.491,0.000,1.000,0.200,0.588,0.831,0.826,0.511,0.511,0.574,0.514,0.618,0.638,4.000,0.000,0.769,0.000,1.000,1.208,3.800
0.750,0.000,0.000,0.000,0.000,0.000,0.667,0.077,0.857,0.000,0.000,0.000,0.286,0.658,0.000,0.371,0.615,0.615,0.521,0.333,0.571,0.000,1.000,0.000,0.000,0.752,0.000,0.000,0.685,0.578,0.000,0.521,1.000,0.000,0.333,0.615,0.736,0.736,0.710,0.562,0.630,0.560,0.675,0.663,4.000,0.000,0.676,0.000,1.000,0.580,3.800
1.000,0.000,0.000,1.000,0.000,0.000,0.167,0.000,1.000,0.000,0.000,0.000,0.000,0.013,1.000,0.200,0.300,0.167,0.111,1.000,0.500,0.000,1.000,0.000,0.000,0.200,0.000,0.000,0.000,0.167,0.000,0.111,0.000,0.000,1.250,0.167,0.508,0.511,0.330,0.414,0.190,0.272,0.150,0.410,1.000,0.000,0.162,0.000,0.000,0.167,0.400
1.000,0.000,0.000,0.000,0.000,0.000,0.500,0.111,0.800,0.000,0.000,0.000,0.250,0.619,0.000,0.400,0.444,0.444,0.346,1.000,0.500,0.143,0.750,0.000,0.000,0.571,0.000,0.000,0.652,0.647,0.000,0.346,0.000,1.000,1.000,0.444,0.673,0.673,0.431,0.521,0.200,0.395,0.363,0.648,3.000,0.000,0.700,0.000,0.000,0.651,0.000
0.000,1.000,0.333,0.500,1.000,0.000,0.600,0.000,1.000,0.000,0.000,0.000,0.333,0.902,0.500,0.200,0.600,0.600,0.504,1.000,0.000,0.000,1.000,0.667,0.000,0.990,0.000,0.000,0.576,0.794,0.000,0.504,0.000,0.000,0.625,0.600,0.978,0.922,0.551,0.553,0.690,0.505,0.597,0.671,0.000,0.000,0.806,0.000,0.000,0.794,2.600
0.167,0.000,1.000,0.000,0.000,0.000,0.500,0.143,0.750,0.000,0.000,0.000,0.000,0.598,1.000,0.086,0.429,0.429,0.331,1.000,0.857,0.091,0.833,0.000,0.000,0.546,0.000,0.000,0.167,0.429,0.000,0.331,0.000,0.000,0.667,0.429,0.667,0.640,0.299,0.502,0.438,0.313,0.322,0.595,4.000,2.000,0.420,0.000,1.000,0.433,3.400
0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,0.997,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.888,0.658,0.881,0.682,0.899,0.711,0.000,0.000,1.000,0.000,1.000,1.000,5.000
4.000,0.000,0.000,1.000,1.000,0.000,1.000,0.231,0.625,0.000,0.000,0.000,0.600,0.690,0.500,0.720,0.769,0.769,0.698,0.000,0.200,0.333,0.500,0.000,0.000,0.667,0.667,1.000,0.733,0.769,0.000,0.698,0.000,1.000,0.167,0.769,0.712,0.691,0.503,0.572,0.450,0.536,0.632,0.629,1.000,0.000,0.778,0.000,1.000,0.758,4.600
1.000,0.000,0.000,1.000,0.000,0.000,0.714,0.067,0.875,0.000,0.000,0.000,0.250,0.688,0.500,0.400,0.667,0.667,0.578,0.000,0.500,0.000,1.000,0.000,0.000,0.833,0.000,0.000,0.619,0.667,0.000,0.578,1.000,0.000,0.500,0.667,0.886,0.842,0.608,0.607,0.729,0.639,0.713,0.540,3.000,0.000,0.725,0.000,0.000,0.900,3.800
0.000,0.000,0.333,0.500,0.000,0.000,0.500,0.143,0.750,0.000,0.000,0.000,0.000,0.560,0.500,0.400,0.429,0.429,0.331,0.500,0.000,0.000,1.000,0.667,0.000,0.501,0.501,1.000,0.255,0.631,0.000,0.331,0.333,0.500,1.000,0.429,0.771,0.793,0.538,0.575,0.486,0.407,0.479,0.541,0.000,0.000,0.686,0.000,1.000,0.762,0.400
0.200,0.000,1.000,0.000,0.000,0.000,0.500,0.273,0.571,0.000,0.000,0.000,0.167,0.475,1.000,0.167,0.364,0.364,0.271,0.500,0.833,0.143,0.750,0.000,0.000,0.489,0.000,0.000,0.250,0.493,0.000,0.271,1.000,0.000,0.700,0.364,0.545,0.630,0.391,0.532,0.534,0.340,0.453,0.435,4.000,2.000,0.643,1.000,0.000,0.626,3.400
0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,0.997,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.888,0.888,0.813,0.630,0.773,0.712,0.845,0.631,0.000,0.000,1.000,0.000,1.000,0.732,5.000
0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.979,0.000,1.000,0.400,1.000,1.000,0.000,0.000,0.111,0.800,1.000,0.000,0.889,0.889,1.000,0.873,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.670,0.720,0.953,0.623,0.773,0.730,0.749,0.672,0.000,0.000,1.000,0.000,1.000,0.506,5.000
0.143,0.000,0.333,0.500,0.000,0.000,0.167,0.000,1.000,0.000,0.000,0.000,0.125,0.026,1.000,0.125,0.300,0.167,0.111,1.000,0.875,0.000,1.000,0.000,0.000,0.333,0.000,0.000,0.222,0.167,1.000,0.111,0.000,0.000,0.600,0.167,0.456,0.420,0.286,0.474,0.308,0.296,0.146,0.380,4.000,3.000,0.158,0.333,0.500,0.167,1.400
0.250,0.000,0.000,1.000,0.000,0.000,0.200,0.000,1.000,0.000,0.000,0.000,0.200,0.014,1.000,0.200,0.300,0.200,0.136,1.000,0.800,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.333,0.200,0.000,0.136,0.000,1.000,1.500,0.200,0.565,0.552,0.303,0.417,0.145,0.300,0.292,0.425,4.000,0.000,0.554,0.000,1.000,0.200,0.400
0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.750,0.000,0.000,0.000,0.000,0.004,1.000,0.100,0.000,0.000,0.000,1.000,0.833,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.250,0.000,0.280,0.280,0.331,0.432,0.087,0.297,-0.028,0.531,8.000,1.000,0.000,1.000,0.000,0.000,0.000
0.125,0.000,0.000,0.000,0.000,0.000,0.167,0.077,0.857,0.000,0.000,0.000,0.111,0.015,1.000,0.111,0.300,0.262,0.173,1.000,0.889,0.000,1.000,0.000,0.000,0.200,0.000,0.000,0.182,0.154,0.000,0.102,1.000,0.000,0.833,0.154,0.469,0.469,0.263,0.411,0.139,0.261,0.110,0.418,7.000,2.000,0.147,0.000,1.000,0.154,0.400
0.500,0.000,0.200,0.667,0.000,0.000,0.429,0.067,0.875,0.000,0.000,0.000,0.167,0.517,0.000,0.267,0.400,0.400,0.304,1.000,0.667,0.200,0.667,0.400,0.000,0.400,0.400,1.000,0.417,0.507,0.000,0.304,0.333,0.500,0.500,0.400,0.666,0.733,0.418,0.542,0.496,0.430,0.489,0.614,3.000,0.000,0.606,0.000,1.000,0.508,2.600
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.231,0.625,0.000,0.000,0.000,0.333,0.730,0.500,0.733,0.615,0.615,0.521,0.000,0.000,0.000,1.000,0.000,0.000,0.750,0.500,0.667,0.417,0.725,0.000,0.698,1.000,0.000,0.500,0.769,0.844,0.813,0.776,0.589,0.729,0.705,0.745,0.608,0.000,0.000,0.761,0.333,0.500,0.745,3.400
2.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,1.000,0.000,0.000,0.000,0.000,0.959,0.000,0.400,0.600,0.600,0.504,0.500,0.333,0.111,0.800,0.000,0.000,0.798,0.000,0.000,0.265,0.811,0.000,0.736,0.000,0.000,0.167,0.800,0.792,0.792,0.805,0.573,0.622,0.686,0.701,0.692,0.000,1.000,0.973,1.000,0.000,0.655,5.000
0.250,0.000,0.333,0.500,0.000,0.000,0.429,0.067,0.875,0.000,0.000,0.000,0.000,0.648,0.500,0.120,0.400,0.400,0.304,0.000,0.800,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.286,0.400,0.000,0.304,1.000,0.000,0.500,0.400,0.649,0.636,0.327,0.565,0.587,0.490,0.459,0.475,0.000,2.000,0.395,0.500,0.333,0.401,4.000
2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.200,0.667,0.000,0.000,0.000,0.667,0.943,0.000,0.667,0.800,0.800,0.736,0.000,0.333,0.200,0.667,0.000,0.000,0.800,0.000,0.000,0.800,0.800,0.000,0.736,0.000,0.000,0.000,0.800,0.884,0.884,0.762,0.636,0.780,0.658,0.782,0.643,2.000,0.000,0.874,0.000,0.000,0.817,4.600
0.167,0.000,1.000,0.000,0.000,0.000,0.167,0.077,0.857,0.000,0.000,0.000,0.000,0.016,1.000,0.086,0.300,0.369,0.244,1.000,0.857,0.333,0.500,0.000,0.000,0.222,0.000,0.000,0.000,0.154,1.000,0.102,0.000,0.000,0.500,0.154,0.438,0.453,0.283,0.418,0.294,0.279,0.168,0.452,6.000,3.000,0.149,0.333,0.500,0.154,0.400
0.000,0.000,1.000,0.000,0.000,0.000,0.857,0.000,1.000,0.000,0.000,0.000,0.500,0.945,0.000,0.800,0.857,0.857,0.808,0.000,0.000,0.111,0.800,0.000,0.000,0.889,0.889,1.000,1.000,0.857,0.000,0.808,0.000,0.000,0.167,0.857,0.873,0.857,0.864,0.563,0.674,0.620,0.729,0.660,0.000,0.000,0.862,0.000,1.000,0.711,4.200
0.500,0.000,1.000,0.000,1.000,0.000,0.571,0.067,0.875,0.000,0.000,0.000,0.000,0.439,1.000,0.200,0.533,0.627,0.510,0.500,0.667,0.400,0.429,0.000,0.000,0.400,0.000,0.000,0.296,0.642,0.000,0.434,0.000,0.000,0.500,0.533,0.439,0.468,0.537,0.540,0.505,0.558,0.617,0.504,2.000,2.000,0.674,0.000,1.000,0.360,4.800
0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.000,1.000,0.000,0.000,0.000,0.667,0.960,0.000,0.867,0.833,0.833,0.778,0.000,0.000,0.000,1.000,0.000,0.000,0.750,0.750,1.000,1.000,0.833,0.500,0.778,0.000,1.000,0.100,0.833,0.909,0.909,0.734,0.612,0.508,0.581,0.673,0.771,0.000,0.000,0.969,0.000,1.000,0.771,1.400
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.273,0.571,0.000,0.000,0.000,0.250,0.799,0.500,0.400,0.727,0.727,0.648,0.000,0.500,0.250,0.600,0.000,0.000,0.750,0.000,0.000,0.619,0.727,0.500,0.648,0.000,1.000,0.250,0.727,0.814,0.814,0.518,0.602,0.662,0.557,0.685,0.643,1.000,1.000,0.745,1.000,0.000,0.689,4.800
0.200,0.000,0.000,1.000,0.000,0.000,0.429,0.000,1.000,0.000,0.000,0.000,0.000,0.380,1.000,0.100,0.429,0.429,0.331,0.000,0.833,0.111,0.800,0.000,0.000,0.401,0.000,0.000,0.286,0.543,0.500,0.331,0.000,0.000,0.500,0.429,0.560,0.596,0.403,0.500,0.428,0.398,0.395,0.479,3.000,3.000,0.628,0.333,0.500,0.706,1.600
1.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,1.000,0.000,0.000,0.000,0.000,0.782,0.500,0.300,0.600,0.600,0.504,1.000,0.500,0.111,0.800,0.000,0.000,0.667,0.000,0.000,0.500,0.600,0.000,0.504,1.000,0.000,1.250,0.600,0.735,0.735,0.582,0.627,0.777,0.643,0.746,0.595,2.000,0.000,0.584,0.000,0.000,0.600,3.600
2.000,0.000,0.000,0.000,0.000,0.000,0.857,0.000,1.000,0.000,0.000,0.000,0.667,0.964,1.000,0.667,0.857,0.857,0.808,0.000,0.333,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.800,0.857,0.000,0.808,0.000,0.000,0.200,0.857,0.878,0.878,0.807,0.638,0.722,0.516,0.633,0.742,0.000,2.000,0.880,0.000,1.000,0.857,1.800
2.000,0.000,0.000,0.000,0.000,0.000,0.857,0.000,1.000,0.000,0.000,0.000,0.667,0.976,1.000,0.667,0.500,0.857,0.808,0.000,0.333,0.000,1.000,0.000,0.000,1.000,0.500,0.500,0.800,0.857,0.000,0.808,0.000,1.000,0.200,0.857,0.917,0.917,0.713,0.579,0.669,0.658,0.734,0.663,0.000,2.000,0.961,0.000,1.000,0.815,4.400
0.125,0.000,1.000,0.000,0.000,0.000,0.333,0.053,0.900,0.000,0.000,0.000,0.000,0.437,1.000,0.067,0.421,0.421,0.306,0.000,0.889,0.167,0.714,0.000,0.000,0.500,0.000,0.000,0.156,0.467,0.500,0.229,1.000,0.000,0.500,0.316,0.743,0.787,0.461,0.508,0.382,0.430,0.490,0.568,5.000,3.000,0.429,0.333,0.500,0.553,3.200
0.333,0.000,0.500,0.333,0.000,0.000,0.600,0.375,0.455,0.000,0.000,0.000,0.000,0.342,0.500,0.150,0.375,0.375,0.281,0.000,0.750,0.111,0.800,0.500,0.000,0.444,0.000,0.000,0.240,0.440,0.000,0.281,1.000,0.000,0.667,0.375,0.640,0.682,0.496,0.558,0.598,0.513,0.563,0.586,2.000,1.000,0.514,1.000,0.000,0.475,2.800
0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.002,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.500,1.167,0.000,0.189,0.186,0.305,0.501,0.218,0.272,0.110,0.366,6.000,2.000,0.000,0.000,1.000,0.000,0.000
0.143,0.000,0.000,0.000,0.000,0.000,0.167,0.200,0.667,0.000,0.000,0.000,0.000,0.010,1.000,0.075,0.300,0.133,0.087,1.000,0.875,0.091,0.833,0.000,0.000,0.182,0.000,0.000,0.000,0.133,1.000,0.087,1.000,0.000,0.571,0.133,0.481,0.481,0.402,0.445,0.234,0.243,0.152,0.359,7.000,3.000,0.211,0.333,0.500,0.205,0.400
3.000,0.000,0.000,0.000,0.000,0.000,0.800,0.091,0.833,0.000,0.000,0.000,0.250,0.733,0.500,0.550,0.546,0.546,0.446,0.500,0.250,0.111,0.800,0.000,0.000,0.667,0.000,0.000,0.705,0.659,0.000,0.648,1.000,0.000,0.333,0.727,0.835,0.835,0.760,0.603,0.694,0.635,0.740,0.678,0.000,1.000,0.871,1.000,0.000,1.376,4.800
0.600,0.000,0.000,0.000,0.000,0.000,0.667,0.077,0.857,0.000,0.000,0.000,0.375,0.795,1.000,0.375,0.500,0.615,0.521,0.000,0.625,0.091,0.833,0.000,0.000,0.727,0.000,0.000,0.546,0.615,0.000,0.521,0.000,0.000,0.400,0.615,0.805,0.805,0.487,0.555,0.565,0.476,0.564,0.626,3.000,2.000,0.694,0.000,1.000,0.733,1.600
0.250,0.000,1.000,0.000,0.000,0.000,0.333,0.250,0.600,0.000,0.000,0.000,0.200,0.225,1.000,0.200,0.300,0.250,0.175,0.000,0.800,0.200,0.667,0.000,0.000,0.400,0.000,0.000,0.333,0.250,0.000,0.175,0.000,0.000,0.750,0.250,0.519,0.504,0.384,0.583,0.477,0.338,0.380,0.480,3.000,2.000,0.270,0.000,1.000,0.258,0.400
1.500,0.000,0.000,1.000,0.000,0.000,0.833,0.077,0.857,0.000,0.000,0.000,0.400,0.919,0.500,0.520,0.769,0.769,0.698,0.000,0.400,0.111,0.800,1.000,0.000,0.889,0.523,0.588,0.667,0.871,0.000,0.698,0.000,0.000,0.125,0.769,0.922,0.936,0.917,0.633,0.798,0.691,0.847,0.770,0.000,2.000,0.955,0.000,1.000,1.140,5.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.001,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.875,0.000,0.292,0.292,0.296,0.378,0.063,0.241,0.147,0.338,10.000,2.000,0.000,0.000,1.000,0.000,0.000
